PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCMS_ENT 00062379	Andrena	asteris	USA	Massachusetts	Dukes	Cuttyhunk Island (Elizabeth Islands)	41.41666	-70.93555	28 Aug 2010		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GNIS coord.		Netting	Pinned	1	Gazetteer		15	49	Gazetteer		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	nemoralis				associated with			NO
UCMS_ENT 00062380	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062381	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062382	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062383	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062384	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062385	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062386	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062387	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062389	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062390	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062391	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062392	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062393	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062394	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	tenuifolia				associated with			NO
UCMS_ENT 00062395	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	tenuifolia				associated with			NO
UCMS_ENT 00062396	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	tenuifolia				associated with			NO
UCMS_ENT 00062397	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	tenuifolia				associated with			NO
UCMS_ENT 00062398	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00062399	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00062400	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Aster	sp.				associated with			NO
UCMS_ENT 00062402	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062403	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062404	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	18 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062405	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013		GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062406	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Bee bowl-series #3	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062407	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Bee bowl-series #3	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062408	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Bee bowl-series #3	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062409	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Bee bowl-series #3	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062410	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Bee bowl-series #3	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062411	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Sep 2009		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Bee bowl-series #1	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062412	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Tub Point nest site #3	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062413	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Road nr. pier	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00062414	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	02 Oct 2009		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher in 2013	Field by house	GPS not on every label, differ very slightly on some		Pan Trap	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00064745	Andrena	asteris	USA	Connecticut	Middlesex	Cromwell, Upper Forty Farm, 86 Nooks Hill Road	41.60973	-72.63882	19 Sep 2011		E. Bulger, K. Madrid	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	T. Zarrillo	2011		Floral Resource Project 2011			Netting	Pinned	1	Label						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Aster	sp.				associated with			NO
UCMS_ENT 00064746	Andrena	asteris	USA	Connecticut	Middlesex	Cromwell, Upper Forty Farm, 86 Nooks Hill Road	41.60973	-72.63882	19 Sep 2011		E. Bulger, K. Madrid	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	T. Zarrillo	2011		Floral Resource Project 2011			Netting	Pinned	1	Label						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Aster	sp.				associated with			NO
